S,K,T,r,sigma,moneyness,market_price,optionType,moneyness_category,expirationDate
284.67999267578125,145.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.9633102943157328,133.0,call,ITM,2026-03-20
284.67999267578125,150.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.8978666178385417,123.0,call,ITM,2026-03-20
284.67999267578125,210.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.3556190127418155,72.05,call,ITM,2026-03-20
284.67999267578125,220.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.2939999667080966,68.28,call,ITM,2026-03-20
284.67999267578125,240.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.1861666361490886,49.9,call,ITM,2026-03-20
284.67999267578125,250.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.138719970703125,46.78,call,ITM,2026-03-20
284.67999267578125,260.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.0949230487530048,39.15,call,ITM,2026-03-20
284.67999267578125,270.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.0543703432436342,34.95,call,ITM,2026-03-20
284.67999267578125,280.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.0167142595563616,29.52,call,ATM,2026-03-20
284.67999267578125,290.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,0.9816551471578664,24.45,call,ATM,2026-03-20
284.67999267578125,300.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,0.9489333089192709,20.75,call,OTM,2026-03-20
284.67999267578125,310.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,0.9183225570186492,16.8,call,OTM,2026-03-20
284.67999267578125,320.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,0.8896249771118164,13.25,call,OTM,2026-03-20
284.67999267578125,400.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,0.7116999816894531,2.24,call,OTM,2026-03-20
284.67999267578125,70.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,4.0668570382254465,0.09,put,ITM,2026-03-20
284.67999267578125,80.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,3.5584999084472657,0.13,put,ITM,2026-03-20
284.67999267578125,85.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,3.349176384420956,0.19,put,ITM,2026-03-20
284.67999267578125,90.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,3.163111029730903,0.25,put,ITM,2026-03-20
284.67999267578125,120.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,2.372333272298177,0.34,put,ITM,2026-03-20
284.67999267578125,145.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.9633102943157328,0.93,put,ITM,2026-03-20
284.67999267578125,150.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.8978666178385417,0.95,put,ITM,2026-03-20
284.67999267578125,175.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.6267428152901786,1.85,put,ITM,2026-03-20
284.67999267578125,190.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.4983157509251646,2.94,put,ITM,2026-03-20
284.67999267578125,210.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.3556190127418155,3.36,put,ITM,2026-03-20
284.67999267578125,230.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.2377390985903534,6.53,put,ITM,2026-03-20
284.67999267578125,240.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.1861666361490886,7.85,put,ITM,2026-03-20
284.67999267578125,250.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.138719970703125,10.36,put,ITM,2026-03-20
284.67999267578125,260.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.0949230487530048,13.36,put,ITM,2026-03-20
284.67999267578125,270.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.0543703432436342,17.55,put,ITM,2026-03-20
284.67999267578125,280.0,0.3150684931506849,0.03732000112533569,0.2742176104409445,1.0167142595563616,21.4,put,ATM,2026-03-20
284.67999267578125,270.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,1.0543703432436342,35.75,call,ITM,2026-04-17
284.67999267578125,290.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.9816551471578664,27.99,call,ATM,2026-04-17
284.67999267578125,310.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.9183225570186492,19.85,call,OTM,2026-04-17
284.67999267578125,320.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.8896249771118164,16.3,call,OTM,2026-04-17
284.67999267578125,340.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.837294096105239,11.15,call,OTM,2026-04-17
284.67999267578125,350.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.8133714076450893,9.3,call,OTM,2026-04-17
284.67999267578125,360.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.7907777574327257,7.8,call,OTM,2026-04-17
284.67999267578125,370.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.7694053856102196,6.55,call,OTM,2026-04-17
284.67999267578125,380.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.7491578754625823,5.5,call,OTM,2026-04-17
284.67999267578125,120.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,2.372333272298177,0.56,put,ITM,2026-04-17
284.67999267578125,150.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,1.8978666178385417,1.0,put,ITM,2026-04-17
284.67999267578125,165.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,1.7253332889441289,3.65,put,ITM,2026-04-17
284.67999267578125,200.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,1.4233999633789063,3.7,put,ITM,2026-04-17
284.67999267578125,230.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,1.2377390985903534,7.85,put,ITM,2026-04-17
284.67999267578125,240.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,1.1861666361490886,11.0,put,ITM,2026-04-17
284.67999267578125,280.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,1.0167142595563616,24.95,put,ATM,2026-04-17
284.67999267578125,330.0,0.3917808219178082,0.03732000112533569,0.2742176104409445,0.8626666444720644,49.25,put,OTM,2026-04-17
